dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,7,0,0,0,0,Generic,1
0.219579,tcp,-,FIN,10,6,864,268,68.312546,28345.152,8161.072,2,1,23.873,34.027603,1449.9546,61.58736,255,897711735,1709075819,255,0.102668,0.04943,0.053238,86,45,0,0,1,1,0,0,0,0,Reconnaissance,1
0.850728,tcp,smtp,FIN,50,24,41261,1970,85.80886,380248.47,17754.207,22,8,17.361797,36.408913,1264.3765,43.429413,255,392507444,3097118937,255,0.052433,0.007595,0.044838,825,82,0,0,1,1,0,0,0,0,Exploits,1
0.477763,tcp,smtp,FIN,52,42,37152,3380,194.65718,610143.5,55257.523,18,8,9.5477,11.639683,789.41614,25.3053,255,2715435205,2720694590,255,0.00067,0.000531,0.000139,714,80,0,0,1,1,0,0,0,0,Normal,0
0.310641,tcp,http,FIN,10,6,878,268,48.287254,20370.783,5768.7173,2,1,34.515667,49.1576,1821.2312,73.69232,255,625669775,1522822380,255,0.115017,0.064175,0.050842,88,45,1,0,1,1,0,0,1,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,14,0,0,0,0,Generic,1
8e-06,tcf,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,6,0,0,0,0,Fuzzers,1
0.79026,udp,-,CON,4,4,568,304,8.857844,4312.505,2308.101,0,0,212.00433,183.96068,299.8102,260.14764,0,0,0,0,0.0,0.0,0.0,142,76,0,0,1,1,0,0,0,0,Normal,0
0.262317,tcp,-,FIN,10,6,610,268,57.18272,16743.102,6831.429,2,1,28.075222,43.874,1447.5446,69.958694,255,4095078546,672852383,255,0.079569,0.042943,0.036626,61,45,0,0,2,1,0,0,0,0,Fuzzers,1
9e-06,pri-enc,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,DoS,1
0.382931,tcp,-,FIN,10,6,566,268,39.171547,10654.661,4679.6943,2,1,38.143555,68.2924,2007.6163,104.68122,255,537770334,1310468461,255,0.089539,0.04146,0.048079,57,45,0,0,2,1,0,0,0,0,Normal,0
0.87224,tcp,-,FIN,14,6,6830,268,21.782995,58176.65,2054.4805,4,1,61.756847,149.5432,3931.3096,213.5979,255,1167493890,3198853852,255,0.310957,0.124519,0.186438,488,45,0,0,1,1,0,0,0,0,Normal,0
3e-06,tcp,-,REQ,2,0,90,0,333333.3,119999990.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0
5e-06,udp,dns,INT,2,0,114,0,200000.0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,16,0,0,0,0,Generic,1
3e-06,udp,dns,INT,2,0,114,0,333333.3,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,23,0,0,0,0,Generic,1
1.41715,tcp,-,FIN,10,8,954,354,11.995907,4849.169,1749.9912,2,1,157.4611,191.96587,9258.674,322.01416,255,3120875581,270512975,255,0.151009,0.072677,0.078332,95,44,0,0,2,2,0,0,0,0,Normal,0
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
1e-05,udp,-,INT,2,0,1660,0,100000.0,664000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,830,0,0,0,1,1,0,0,0,0,Exploits,1
1.158461,tcp,-,FIN,10,8,534,354,14.674642,3321.6484,2140.7712,2,1,128.7179,155.56213,8710.548,215.64836,255,413881679,2294064532,255,0.15763,0.068813,0.088817,53,44,0,0,1,1,0,0,0,0,Normal,0
2.056845,tcp,http,FIN,26,112,1526,140239,66.606865,5709.716,540583.3,2,54,82.2738,17.88908,3927.9277,1910.2301,255,3432068786,2134027679,255,0.150803,0.069229,0.081574,59,1252,1,67584,1,1,0,0,1,0,Exploits,1
0.906826,tcp,-,FIN,10,8,682,354,18.746704,5416.695,2734.8135,2,1,93.411,114.4,5904.6587,182.3965,255,1573265863,530099694,255,0.230182,0.106023,0.124159,68,44,0,0,2,1,0,0,0,0,Fuzzers,1
14.327319,tcp,smtp,FIN,28,26,9696,2148,3.699227,5220.7954,1153.6003,9,8,530.6358,566.0148,61718.99,1914.3844,255,1834192004,1118338742,255,0.321159,0.176947,0.144212,346,83,0,0,1,1,0,0,0,0,Exploits,1
9e-06,udp,-,INT,2,0,1056,0,111111.11,469333300.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,528,0,0,0,1,1,0,0,0,0,Fuzzers,1
2.648606,tcp,smtp,FIN,106,32,115547,2190,51.725323,345712.4,6409.409,50,8,25.22482,83.173134,2557.5603,116.20016,255,1185660742,2656732624,255,0.133997,0.069511,0.064486,1090,68,0,0,1,1,0,0,0,0,Exploits,1
0.541436,tcp,-,FIN,10,8,604,354,31.397985,8037.8843,4580.412,2,1,60.053223,69.289,3954.246,107.41617,255,2313492290,4018263782,255,0.112575,0.056409,0.056166,60,44,0,0,2,1,0,0,0,0,Fuzzers,1
5e-06,udp,-,INT,2,0,264,0,200000.0,211200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,132,0,0,0,1,1,0,0,0,0,Fuzzers,1
3e-05,udp,dns,INT,2,0,114,0,33333.336,15200000.0,0.0,0,0,0.03,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,16,0,0,0,0,Generic,1
1.235348,tcp,-,FIN,10,8,588,354,13.761305,3432.2312,2007.5315,2,1,137.18767,166.252,7289.2935,235.36435,255,3931458994,3379639807,255,0.26115,0.071576,0.189574,59,44,0,0,1,1,0,0,0,0,Normal,0
1.125862,tcp,http,FIN,10,10,798,2664,16.875957,5108.974,17039.389,2,2,125.09578,119.23278,7311.511,193.89091,255,536781843,455095835,255,0.114022,0.052049,0.061973,80,266,0,0,1,1,0,0,0,0,Exploits,1
1.17957,tcp,ftp,FIN,12,12,826,682,19.498632,5140.8564,4245.615,3,4,107.14727,101.71191,6614.005,174.1915,255,3011136744,2809401151,255,0.103441,0.060738,0.042703,69,57,0,0,1,1,0,0,0,0,Fuzzers,1
5e-06,iplt,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Reconnaissance,1
7e-06,unas,-,INT,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
8.473035,tcp,-,FIN,389,740,21880,947992,133.12822,20605.604,893857.75,30,332,21.83688,11.45092,287.34668,6590.772,255,1478067756,3694693972,255,0.0,0.0,0.0,56,1281,0,0,1,1,0,0,0,0,Normal,0
2.877068,tcp,http,FIN,14,18,1684,10168,10.774858,4348.8716,26704.965,3,5,221.2863,169.20723,18323.754,16029.65,255,3120608724,3165441357,255,0.000697,0.000541,0.000156,120,565,1,3924,1,1,0,0,1,0,Normal,0
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60000.746,0.0,10.95452,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,0,0,0,1,Normal,0
0.81322,tcp,-,FIN,10,6,534,268,18.445192,4731.8066,2203.5857,2,0,6807.8784,11347.495,672865.44,25094.2,255,951460155,1707904009,255,0.098307,0.041619,0.056688,53,45,0,0,4,4,0,0,0,0,Fuzzers,1
0.001149,udp,dns,CON,2,2,146,178,2610.966,508268.06,619669.25,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.030608,tcp,-,FIN,60,62,3598,48710,3953.2148,924986.94,12526137.0,7,24,0.521879,0.491459,32.2775,31.801928,255,3461805369,3462103469,255,0.000759,0.00062,0.000139,60,786,0,0,1,1,0,0,0,0,Normal,0
7e-06,udp,dns,INT,2,0,114,0,142857.14,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,14,0,0,0,0,Generic,1
0.864771,tcp,smtp,FIN,62,26,60028,1968,100.60467,546364.3,17512.15,28,8,14.176573,34.31412,1091.3136,40.897694,255,666969965,2477156215,255,0.049241,0.006271,0.04297,968,76,0,0,1,1,0,0,0,0,Exploits,1
1.905782,tcp,-,FIN,10,8,564,354,8.920223,2132.458,1301.3031,2,1,208.504,250.63371,14988.439,384.51535,255,1219099169,2483309032,255,0.292631,0.151338,0.141293,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
0.001025,udp,dns,CON,2,2,146,178,2926.8293,569756.1,694634.1,0,0,0.011,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,1,0,0,0,0,Normal,0
8e-06,vmtp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Exploits,1
8e-06,sun-nd,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
0.003915,tcp,http,FIN,8,10,1052,824,4342.2734,1881992.5,1516219.8,2,2,0.511143,0.377111,32.849094,0.67261,255,1919748647,1920790847,255,0.000643,0.000517,0.000126,132,82,1,83,2,1,0,0,1,0,Normal,0
0.001107,udp,dns,CON,2,2,146,178,2710.027,527551.94,643179.75,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.67951,tcp,-,FIN,10,8,564,354,25.018028,5980.7803,3649.6887,2,1,73.14811,94.655,5517.6953,142.30272,255,3059897407,184253428,255,0.067804,0.016921,0.050883,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
8e-06,sat-mon,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
0.0,arp,-,INT,1,0,46,0,0.0,0.0,0.0,0,0,60000.76,0.0,10.954521,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,0,0,0,1,Normal,0
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Exploits,1
8e-06,udp,-,INT,2,0,104,0,125000.0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Fuzzers,1
5.760576,ospf,-,REQ,8,0,2176,0,1.215156,2644.1802,0.0,0,0,983.9239,0.0,1016.1058,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,1,0,0,0,0,DoS,1
0.001101,udp,dns,CON,2,2,146,178,2724.7957,530426.9,646684.8,0,0,0.009,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.31563,tcp,-,FIN,10,6,636,268,47.524002,14523.335,5677.534,2,1,32.997444,41.966602,1783.2999,58.221516,255,4251365712,1780340713,255,0.128372,0.105789,0.022583,64,45,0,0,1,1,0,0,0,0,DoS,1
4e-06,unas,-,INT,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1
0.588661,tcp,http,FIN,10,8,900,354,28.879099,11008.033,4212.951,2,1,60.776,69.70929,3960.6694,107.74652,255,4206974494,74839623,255,0.123367,0.100687,0.02268,90,44,1,0,1,1,0,0,1,0,Exploits,1
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
2.702991,tcp,smtp,FIN,22,20,3209,1870,15.168382,9068.473,5259.359,8,8,128.71387,132.85258,6835.01,176.54663,255,3336234283,3326393606,255,0.211855,0.150857,0.060998,146,94,0,0,1,1,0,0,0,0,Exploits,1
0.685481,tcp,-,FIN,10,6,534,268,21.882444,5613.576,2614.2227,2,1,72.38189,119.461205,3655.199,186.24036,255,354152480,3713888517,255,0.187617,0.088166,0.099451,53,45,0,0,2,1,0,0,0,0,Normal,0
0.700294,tcp,-,FIN,10,8,546,354,24.275518,5620.4966,3541.3696,2,1,77.80922,90.416,3884.6238,164.62683,255,3138452159,3470075466,255,0.138241,0.067374,0.070867,55,44,0,0,1,1,0,0,0,0,Fuzzers,1
7.902949,tcp,smtp,FIN,308,68,395896,3786,47.45064,399456.97,3776.818,151,8,25.742504,115.54524,2917.1802,148.75414,255,2285012657,1690194104,255,0.199576,0.109451,0.090125,1285,56,0,0,1,1,0,0,0,0,Exploits,1
6e-06,unas,-,INT,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1
1.005353,tcp,http,FIN,12,18,1580,10168,28.84559,11530.278,76422.91,3,5,91.36355,59.10694,9527.884,7674.4854,255,519362310,520382051,255,0.000663,0.000531,0.000132,132,565,1,3924,1,1,0,0,1,0,Normal,0
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,18,0,0,0,0,Generic,1
2.102524,tcp,-,FIN,18,18,1006,3648,16.64666,3618.508,13111.859,6,7,123.65065,119.41235,6557.715,154.54749,255,3800180964,1996212059,255,0.127191,0.072503,0.054688,56,203,0,0,1,1,0,0,0,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,17,0,0,0,0,Generic,1
0.775579,tcp,pop3,FIN,20,22,956,4956,52.86373,9376.221,48799.67,7,9,40.819946,34.414047,2026.8452,1803.8496,255,97448984,1957383428,255,0.052306,0.030257,0.022049,48,225,0,0,1,1,0,0,0,0,Exploits,1
0.005961,udp,-,CON,4,4,568,312,1174.2996,571716.1,314041.28,0,0,1.689333,1.216333,2.377767,1.714499,0,0,0,0,0.0,0.0,0.0,142,78,0,0,1,1,0,0,0,0,Normal,0
1e-05,udp,dns,INT,2,0,114,0,100000.0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,15,0,0,0,0,Generic,1
0.803183,tcp,-,FIN,10,6,534,268,18.675694,4790.938,2231.1228,2,1,73.73622,133.8872,3606.6597,166.77835,255,3553911281,1288657215,255,0.224455,0.133738,0.090717,53,45,0,0,2,2,0,0,0,0,Normal,0
4.084691,tcp,http,FIN,10,8,994,354,4.161881,1752.8866,607.1451,2,1,450.32224,567.88654,29172.729,852.5952,255,545458413,3613112611,255,0.218767,0.109476,0.109291,99,44,1,0,1,1,0,0,1,0,Reconnaissance,1
0.775539,tcp,-,FIN,10,10,608,646,24.49909,5652.843,6003.567,2,3,86.171,73.97144,4569.233,99.108345,255,3351905296,2975045326,255,0.17265,0.108923,0.063727,61,65,0,0,3,3,0,0,0,0,Exploits,1
5.504901,tcp,ssh,FIN,618,682,48464,85554,235.97154,70316.98,124149.734,144,199,9.023926,8.15459,808.909,769.9675,255,1654981320,1655258336,255,0.000674,0.000545,0.000129,78,125,0,0,1,1,0,0,0,0,Normal,0
8e-06,udp,dns,INT,2,0,114,0,125000.0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,16,0,0,0,0,Generic,1
1.094093,tcp,http,FIN,12,18,1580,10168,26.505974,10595.078,70224.38,3,5,99.43027,64.330055,9745.749,7847.993,255,1342410799,3493038920,255,0.000608,0.000478,0.00013,132,565,1,3924,1,1,0,0,1,0,Normal,0
1.1e-05,udp,-,INT,2,0,1602,0,90909.09,582545500.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,801,0,0,0,1,1,0,0,0,0,Normal,0
6e-06,unas,-,INT,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
0.018226,tcp,-,FIN,16,18,1540,1644,1810.6003,633819.8,681663.56,4,4,1.1944,1.045118,72.11446,2.10852,255,357562921,2511645989,255,0.000564,0.000455,0.000109,96,91,0,0,4,1,0,0,0,0,Normal,0
0.748967,tcp,http,FIN,10,8,888,1076,22.69793,8545.103,10061.858,2,2,83.21856,90.69471,4344.9907,182.17867,255,1424263205,4252968425,255,0.147209,0.071784,0.075425,89,135,1,112,1,1,0,0,1,0,Exploits,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
0.230527,tcp,http,FIN,16,6,11312,268,91.09562,368026.3,7773.493,5,1,13.978399,43.0168,948.9589,67.31909,255,42933709,1503920435,255,0.065186,0.015437,0.049749,707,45,1,0,1,1,0,0,1,0,Exploits,1
2.4e-05,udp,-,INT,2,0,2246,0,41666.664,374333300.0,0.0,0,0,0.024,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1123,0,0,0,6,1,0,0,0,0,Normal,0
1.207933,tcp,pop3,FIN,24,48,1140,40940,58.778095,7238.8125,265498.2,7,22,52.50939,24.244043,2568.8499,1737.7393,255,364760705,1070815581,255,0.1081,0.068462,0.039638,48,853,0,0,1,1,0,0,0,0,Exploits,1
9e-06,udp,-,INT,2,0,78,0,111111.11,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,5,1,0,0,0,0,Normal,0
0.772715,tcp,-,FIN,10,8,2530,354,22.00035,23574.021,3209.463,2,1,83.435,97.84086,4433.2925,189.56554,255,93933720,1480142719,255,0.21377,0.087822,0.125948,253,44,0,0,1,1,0,0,0,0,Normal,0
5e-06,udp,-,INT,2,0,2108,0,200000.0,1686400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1054,0,0,0,1,1,0,0,0,0,Fuzzers,1
1.135329,tcp,-,FIN,10,8,2516,354,14.973633,15960.131,2184.389,2,1,120.19422,147.64285,7220.7363,205.55974,255,1569670232,2648034804,255,0.205576,0.10182,0.103756,252,44,0,0,1,1,0,0,0,0,Normal,0
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,12,0,0,0,0,Generic,1
57.38549,tcp,-,FIN,314,697,16336,1017286,17.600267,2270.1208,141614.47,1,337,183.33914,82.44968,15222.528,10112.859,255,3504960493,2286053837,255,0.000621,0.000509,0.000112,52,1460,0,0,1,1,0,0,0,0,Normal,0
0.577291,tcp,http,FIN,18,58,1130,68381,129.91714,14800.161,931287.7,2,27,33.922527,9.837579,1929.2776,1165.5858,255,2125180586,644251509,255,0.0364,0.01654,0.01986,63,1179,1,32768,1,1,0,0,1,0,Exploits,1
2.485964,tcp,pop3,FIN,38,146,1734,164013,73.6133,5435.316,524191.0,7,69,67.18822,16.670324,4261.2983,1929.0505,255,185203091,649323760,255,0.105561,0.054768,0.050793,46,1123,0,0,1,1,0,0,0,0,Exploits,1
0.358575,tcp,-,FIN,66,68,3926,57474,370.91266,86274.84,1263423.4,7,27,5.686508,5.42394,0.0,328.84015,255,2098617970,160239994,255,0.000741,0.000592,0.000149,59,845,0,0,1,1,0,0,0,0,Normal,0
1e-06,udp,dns,INT,2,0,114,0,1000000.0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,14,0,0,0,0,Generic,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,16,0,0,0,0,Generic,1
8e-06,mhrp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Exploits,1
3e-06,unas,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,DoS,1
1.031341,tcp,http,FIN,60,14,68195,612,70.78164,520169.4,4413.6714,27,1,17.009916,73.67446,1722.5769,103.28282,255,252617272,2848642458,255,0.13811,0.073564,0.064546,1137,44,1,0,1,1,0,0,1,0,Normal,0
0.505895,tcp,ssh,FIN,32,24,3728,5474,108.71821,57118.57,82957.92,7,7,16.319195,21.95661,975.06793,28.259033,255,3086978477,937720023,255,0.000666,0.000549,0.000117,117,228,0,0,1,1,0,0,0,0,Normal,0
3e-06,unas,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1
1e-06,mtp,-,INT,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
1.1e-05,udp,dns,INT,2,0,114,0,90909.09,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,3,0,0,0,0,Generic,1
8e-06,kryptolan,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
0.330908,tcp,ssh,FIN,112,112,9712,12194,673.9033,232717.25,292189.97,26,31,3.061056,3.058417,193.34279,193.1727,255,2855011235,2855280113,255,0.000752,0.000594,0.000158,87,109,0,0,1,1,0,0,0,0,Normal,0
0.031873,tcp,-,FIN,52,54,3182,39076,3294.3245,783359.0,9626455.0,7,20,0.618843,0.601731,38.225113,37.54754,255,1394492382,3540189502,255,0.000705,0.000575,0.00013,61,724,0,0,1,1,0,0,0,0,Normal,0
0.159689,tcp,-,FIN,86,86,4966,79882,1070.8314,245928.03,3955388.5,7,36,1.874694,1.8726,97.43526,2.442441,255,3077713421,3088181589,255,0.000826,0.000515,0.000311,58,929,0,0,1,1,0,0,0,0,Normal,0
2e-06,udp,dns,INT,2,0,114,0,500000.0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,2,2,0,0,0,0,Generic,1
7e-06,udp,dns,INT,2,0,114,0,142857.14,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,17,0,0,0,0,Generic,1
0.046407,tcp,ftp-data,FIN,6,8,320,1888,280.13016,46027.54,284784.62,1,2,9.2164,6.547571,641.6811,15.734094,255,3838147425,1707131551,255,0.000696,0.00057,0.000126,53,236,0,0,1,1,0,0,0,0,Normal,0
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Backdoor,1
0.001029,udp,dns,CON,2,2,146,178,2915.452,567541.3,691933.9,0,0,0.009,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
3e-06,udp,-,INT,2,0,104,0,333333.3,138666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,0,0,0,0,Normal,0
3e-06,tcp,-,REQ,2,0,90,0,333333.3,119999990.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,1,0,0,0,0,Normal,0
1.886483,tcp,-,FIN,60,16,68199,698,39.75652,284393.78,2777.6555,27,1,31.348,118.73953,3380.2644,156.07349,255,3094153173,1198401675,255,0.187184,0.105385,0.081799,1137,44,0,0,1,1,0,0,0,0,Normal,0
8e-06,udp,-,INT,2,0,1162,0,125000.0,581000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,581,0,0,0,3,1,0,0,0,0,Normal,0
0.18244,tcp,-,CON,6,2,978,86,38.36878,35737.777,1885.5514,2,1,36.488,0.008,2242.893,0.0,255,1970487607,1072465483,255,0.156476,0.094592,0.061884,163,43,0,0,2,1,0,0,0,0,Normal,0
0.19111,tcp,http,FIN,10,6,1058,268,78.48883,39893.254,9376.799,2,1,19.736334,36.737396,1069.7556,63.8741,255,1705140745,3563599080,255,0.052156,0.007414,0.044742,106,45,1,0,1,1,0,0,1,0,Exploits,1
9e-06,udp,dns,INT,2,0,114,0,111111.11,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,12,0,0,0,0,Generic,1
1e-05,secure-vmtp,-,INT,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1
0.034958,tcp,-,FIN,60,62,3598,48710,3461.2964,809886.1,10967446.0,7,24,0.587254,0.5707,35.70027,34.732895,255,1707008120,1707289196,255,0.000852,0.000712,0.00014,60,786,0,0,1,1,0,0,0,0,Normal,0
1.694376,tcp,-,FIN,10,6,574,268,8.852817,2441.0166,1057.6165,2,1,184.705,297.3144,13139.2,537.2535,255,1879875451,2604466789,255,0.277996,0.207798,0.070198,57,45,0,0,1,1,0,0,0,0,Normal,0
0.365866,tcp,-,FIN,10,6,534,268,40.998615,10517.512,4897.9683,2,1,40.65178,58.7192,2074.15,88.57245,255,3502649507,3441518713,255,0.128852,0.07157,0.057282,53,45,0,0,2,1,0,0,0,0,Normal,0
